Points,GEO12_ID,min_tower_distance,min_hospital_distance,min_food_distance,min_parking_distance,min_tower_distance_scaled,min_hospital_distance_scaled,min_food_distance_scaled,min_parking_distance_scaled,TotPop,NatWalkInd,TotPop_scaled,NatWalkInd_scaled,score
"(-96.33773634483416, 30.617183560093054)",480410000000.0,0.00076784,0.03983993,0.002291678,0.000701804,0.008466048,0.059169765,0.006275496,0.000232453,9336,4.666666667,1.0,0.40816326537109543,0.9683969563639607
"(-96.3378110960043, 30.60395157418489)",480410000000.0,0.0007246,0.052800414,0.001485315,0.002701362,0.007975746,0.078473567,0.003991533,0.002005269,9336,4.666666667,1.0,0.40816326537109543,0.9672108715378738
"(-96.33786448139638, 30.649443345550342)",480410000000.0,0.00135111,0.011043859,0.003536478,0.021112023,0.015079792,0.016279878,0.009801302,0.01832823,9336,4.666666667,1.0,0.40816326537109543,0.9615138221465693
"(-96.33790370777913, 30.643665149056357)",480410000000.0,0.001208292,0.015175359,0.007874558,0.015353462,0.01346037,0.02243348,0.022088597,0.013222668,9336,4.666666667,1.0,0.40816326537109543,0.9630511688856999
"(-96.33792159094884, 30.636203444894004)",480410000000.0,0.001896678,0.021669153,0.004400642,0.007938509,0.021266033,0.032105567,0.012248984,0.006648543,9336,4.666666667,1.0,0.40816326537109543,0.9626300915813522
"(-96.33793887057412, 30.646097583057944)",480410000000.0,0.002298642,0.01325282,0.005783845,0.017780117,0.025823927,0.019569982,0.016166805,0.015374149,9336,4.666666667,1.0,0.40816326537109543,0.9583844291465693
"(-96.33795998770293, 30.628690741837016)",480410000000.0,0.000686583,0.028680791,0.001996422,0.00043962,0.007544665,0.042548949,0.005439206,0.0,9336,4.666666667,1.0,0.40816326537109543,0.969557295233526
"(-96.33800090027135, 30.64840965441887)",480410000000.0,0.002241391,0.01158263,0.004180601,0.020090137,0.025174755,0.017082343,0.011625734,0.017422221,9336,4.666666667,1.0,0.40816326537109543,0.9582034513204825
"(-96.33830510060096, 30.52020104137827)",480410000000.0,0.011997701,0.077789027,0.039202994,0.082956694,0.135802321,0.115692492,0.110824108,0.073159946,9336,4.666666667,1.0,0.40816326537109543,0.8917368925813519
"(-96.33833520737612, 30.246667049329094)",484772000000.0,0.006071207,0.118325859,0.045555447,0.356470501,0.068601348,0.176069483,0.128816969,0.315658309,2715,7.0,0.29080976863753216,0.6938775510329029,0.7164414311992622
"(-96.33856373956989, 30.587001491833142)",480410000000.0,0.000685615,0.049058291,0.000666459,0.016232661,0.007533695,0.072899918,0.001672181,0.014002169,9336,4.666666667,1.0,0.40816326537109543,0.9635349675813519
"(-96.3385767263171, 30.65494844816036)",480410000000.0,0.000720803,0.008249218,0.004389529,0.026653748,0.007932692,0.012117441,0.012217506,0.023241544,9336,4.666666667,1.0,0.40816326537109543,0.9623667143639607
"(-96.33900650245585, 30.625391938609408)",480410000000.0,0.0009462,0.031563319,7.61e-05,0.001642301,0.010488485,0.046842288,0.0,0.001066302,9336,4.666666667,1.0,0.40816326537109543,0.9682122904943954
"(-96.33911473663292, 30.705343728214203)",480410000000.0,0.006176253,0.042427182,0.019410207,0.077013263,0.069792463,0.06302331,0.054762481,0.067890478,9336,4.666666667,1.0,0.40816326537109543,0.9212571281030911
"(-96.33913785863592, 30.592086114924246)",480410000000.0,0.000591422,0.050489188,0.004459825,0.011115728,0.006465628,0.075031147,0.012416615,0.009465477,9336,4.666666667,1.0,0.40816326537109543,0.9649246375378738
"(-96.33918503474801, 30.66174634800064)",480410000000.0,0.001795791,0.00951527,0.007746642,0.033478421,0.020122061,0.014003143,0.021726285,0.029292324,9336,4.666666667,1.0,0.40816326537109543,0.9555269024943955
"(-96.33923138693827, 30.672799644490347)",480410000000.0,0.000291397,0.016883891,0.001459721,0.044508131,0.003063621,0.024978229,0.00391904,0.039071306,9336,4.666666667,1.0,0.40816326537109543,0.9583559382770042
"(-96.33923250304463, 30.652518249020467)",480410000000.0,0.000733505,0.008288878,0.004096352,0.024279442,0.008076724,0.012176512,0.011387104,0.021136476,9336,4.666666667,1.0,0.40816326537109543,0.9630823499726564
"(-96.3393795236625, 30.58927839451926)",480410000000.0,0.001153815,0.050190052,0.001754769,0.013889705,0.012842652,0.074585603,0.00475474,0.011924895,9336,4.666666667,1.0,0.40816326537109543,0.9622035889726563
"(-96.33940849499893, 30.59218414372538)",480410000000.0,0.000508516,0.050774708,0.004588978,0.01099098,0.005525555,0.075456409,0.012782432,0.009354875,9336,4.666666667,1.0,0.40816326537109543,0.9652556949726564
"(-96.3394507478034, 30.671708789240526)",480410000000.0,0.000821577,0.016662305,0.000358509,0.043433605,0.009075379,0.02464819,0.000799936,0.038118628,9336,4.666666667,1.0,0.40816326537109543,0.9567462210161347
"(-96.33978390006882, 30.630553584030874)",480410000000.0,2.12e-05,0.026373886,0.001648284,0.002855115,0.0,0.039112962,0.004453129,0.002141587,9336,4.666666667,1.0,0.40816326537109543,0.9716288903639607
"(-96.33982122719614, 30.57064835773731)",480410000000.0,0.003474912,0.051030624,0.017029949,0.032488191,0.039161755,0.07583758,0.048020576,0.028414383,9336,4.666666667,1.0,0.40816326537109543,0.9453780871900477
"(-96.33993996560557, 30.64552050249321)",480410000000.0,0.000564534,0.012493412,0.007529728,0.01735459,0.006160744,0.018438893,0.021111892,0.014996876,9336,4.666666667,1.0,0.40816326537109543,0.9651891965378738
"(-96.33995070864528, 30.614005121477025)",480410000000.0,0.000914476,0.042531605,0.004081101,0.002319725,0.010128767,0.06317884,0.011343907,0.001666908,9336,4.666666667,1.0,0.40816326537109543,0.9669250051465693
"(-96.34000010757333, 30.66513601808793)",480410000000.0,0.002286233,0.011374676,0.006268,0.036919829,0.025683224,0.016772609,0.017538138,0.03234349,9336,4.666666667,1.0,0.40816326537109543,0.952592991581352
"(-96.34003324113574, 30.641984066222083)",480410000000.0,0.001874496,0.015535892,0.007406137,0.013856726,0.02101451,0.02297047,0.020761828,0.011895656,9336,4.666666667,1.0,0.40816326537109543,0.9609195495378736
"(-96.34011530976217, 30.595274585494685)",480410000000.0,0.001293411,0.052219403,0.007753394,0.007861699,0.01442554,0.07760819,0.021745408,0.006580443,9336,4.666666667,1.0,0.40816326537109543,0.9626418175378736
"(-96.34012561703817, 30.6534139476728)",480410000000.0,0.0009254,0.007116421,0.005121738,0.025231004,0.010252637,0.010430213,0.014291435,0.021980134,9336,4.666666667,1.0,0.40816326537109543,0.9619817151900476
"(-96.3401422238893, 30.596682722287568)",480410000000.0,0.000941306,0.052645655,0.007312162,0.006453503,0.010432996,0.078243064,0.020495652,0.005331931,9336,4.666666667,1.0,0.40816326537109543,0.9644915275378736
"(-96.34024907178781, 30.413939450235677)",480520000000.0,0.003626324,0.174557565,0.12449687,0.189192255,0.040878619,0.259822975,0.352412796,0.167348791,1915,7.166666667,0.20511996572407884,0.7142857143381924,0.7502917620101959
"(-96.3402550798517, 30.591589278891373)",480410000000.0,0.000544001,0.051476212,0.004225905,0.011543109,0.005927925,0.076501255,0.011754052,0.009844395,9336,4.666666667,1.0,0.40816326537109543,0.9649447564509172
"(-96.34041547457517, 30.609892353405694)",480410000000.0,0.000622375,0.046530323,0.006050936,0.002720959,0.00681661,0.069134673,0.01692332,0.002022644,9336,4.666666667,1.0,0.40816326537109543,0.9674517930596129
"(-96.34046655380689, 31.31815201615034)",483960000000.0,0.006391777,0.57051586,0.205310689,0.689789106,0.07223631,0.849577262,0.581312051,0.611179829,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.5584037790201917
"(-96.34073217016469, 30.650036285380295)",480410000000.0,0.001152449,0.008471165,0.005982712,0.02193144,0.012827158,0.012448016,0.01673008,0.019054728,9336,4.666666667,1.0,0.40816326537109543,0.9619100035378737
"(-96.34078615922593, 30.639854102521745)",480410000000.0,0.002612308,0.017204476,0.005190343,0.011900637,0.02938061,0.025455718,0.014485754,0.010161381,9336,4.666666667,1.0,0.40816326537109543,0.9587776463204823
"(-96.34078994919626, 30.67450867136148)",480410000000.0,0.000890272,0.019035547,0.002983783,0.046321889,0.009854313,0.028182981,0.008235833,0.040679391,9336,4.666666667,1.0,0.40816326537109543,0.9551076008422217
"(-96.34084598386873, 30.654884986519093)",480410000000.0,0.000238865,0.00601618,0.006295656,0.026762417,0.002467956,0.008791475,0.017616473,0.02333789,9336,4.666666667,1.0,0.40816326537109543,0.9641438499726565
"(-96.34087719097316, 30.23473457883508)",484772000000.0,0.009207782,0.106877493,0.036453301,0.368397407,0.104167214,0.159017881,0.103035805,0.326232748,2715,7.0,0.29080976863753216,0.6938775510329029,0.7022549236340447
"(-96.34088268557585, 30.182555784765444)",484772000000.0,0.007878513,0.069481604,0.044377967,0.420576166,0.089094528,0.103319122,0.125481844,0.372494631,2715,7.0,0.29080976863753216,0.6938775510329029,0.6928522777210013
"(-96.34108174293246, 30.63464752756606)",480410000000.0,0.001077581,0.022083108,0.002664564,0.007054037,0.011978226,0.032722125,0.007331669,0.005864367,9336,4.666666667,1.0,0.40816326537109543,0.9663203794509173
"(-96.3410904649444, 30.593734073258023)",480410000000.0,0.001308421,0.052767612,0.006527627,0.009424024,0.014595732,0.078424711,0.018273514,0.007965606,9336,4.666666667,1.0,0.40816326537109543,0.9622162754943954
"(-96.341155828038, 30.628830127633364)",480410000000.0,0.000366365,0.027730181,0.003187097,0.003132035,0.003913687,0.041133076,0.008811706,0.002387105,9336,4.666666667,1.0,0.40816326537109543,0.9699048759726563
"(-96.3414800558178, 30.632585884218297)",480410000000.0,0.000894341,0.023990462,0.002738425,0.005500238,0.009900446,0.035563007,0.007540875,0.004486763,9336,4.666666667,1.0,0.40816326537109543,0.9673896396248303
"(-96.34155077052462, 30.590318905743334)",480410000000.0,0.000722654,0.052506559,0.003879569,0.012865674,0.007953683,0.07803589,0.010773082,0.011016986,9336,4.666666667,1.0,0.40816326537109543,0.9638082148422215
"(-96.34169450780422, 30.619186725272062)",480410000000.0,0.00021936,0.037148358,0.002438331,0.004805012,0.002246793,0.055160842,0.00669088,0.003870372,9336,4.666666667,1.0,0.40816326537109543,0.9694510531900477
"(-96.34179478176006, 30.622357187592097)",480410000000.0,6.88e-05,0.033995469,0.000295523,0.002629645,0.000539765,0.050464817,0.000621534,0.001941684,9336,4.666666667,1.0,0.40816326537109543,0.9711837096683085
"(-96.34193123538296, 30.89257177171307)",480410000000.0,0.009671725,0.227546996,0.047051344,0.264252988,0.109427894,0.338747306,0.133053988,0.233897917,9336,4.666666667,1.0,0.40816326537109543,0.8343371949291781
"(-96.34199257689905, 30.624345436137162)",480410000000.0,0.00138606,0.031999793,0.001653638,0.00156055,0.015476088,0.047492387,0.004468294,0.000993821,9336,4.666666667,1.0,0.40816326537109543,0.9662801440161345
"(-96.34211835342926, 30.646291967240668)",480410000000.0,0.000521007,0.010749932,0.00765722,0.018473485,0.005667184,0.015842092,0.021473003,0.015988892,9336,4.666666667,1.0,0.40816326537109543,0.9651130244509172
"(-96.34219440359813, 30.588219526668716)",480410000000.0,0.000860628,0.052815238,0.00350123,0.015021501,0.009518181,0.078495647,0.009701463,0.01292835,9336,4.666666667,1.0,0.40816326537109543,0.9626258220596129
"(-96.34224109509867, 30.806158384910564)",480410000000.0,0.009311563,0.14161115,0.096494563,0.177876224,0.105343993,0.210751418,0.273098302,0.157315956,9336,4.666666667,1.0,0.40816326537109543,0.8618710414509171
"(-96.34234634176941, 30.62705634011994)",480410000000.0,0.000399173,0.029266488,0.002415607,0.003082715,0.0042857,0.043421307,0.006626515,0.002343378,9336,4.666666667,1.0,0.40816326537109543,0.9697862095378739
"(-96.34235043991596, 30.659893057675482)",480410000000.0,0.001398454,0.005890212,0.010498955,0.031914328,0.01561663,0.008603853,0.029522011,0.027905593,9336,4.666666667,1.0,0.40816326537109543,0.9574721572770042
"(-96.34240354556277, 30.683908991689176)",480410000000.0,0.000829285,0.025936271,0.011177824,0.055810689,0.009162782,0.038461164,0.031444857,0.049092196,9336,4.666666667,1.0,0.40816326537109543,0.9509659747987432
"(-96.3426611304862, 30.730396197156317)",480410000000.0,0.007956365,0.067324062,0.035168967,0.102206682,0.089977302,0.100105603,0.099398023,0.090227057,9336,4.666666667,1.0,0.40816326537109543,0.9029141203204825
"(-96.34286501425183, 30.708500600422855)",480410000000.0,0.002973814,0.046779309,0.017571832,0.080377043,0.033479758,0.06950552,0.04955542,0.070872818,9336,4.666666667,1.0,0.40816326537109543,0.9327948572770042
"(-96.34292882351329, 30.623813276054776)",480410000000.0,0.000720198,0.032402116,0.001580416,0.002600853,0.007925825,0.048091621,0.004260897,0.001916157,9336,4.666666667,1.0,0.40816326537109543,0.9685684735378738
"(-96.34314072716022, 30.583775988210906)",480410000000.0,0.001796601,0.053343894,0.005858402,0.019550852,0.020131246,0.079283046,0.016377982,0.01694409,9336,4.666666667,1.0,0.40816326537109543,0.9572130238857
"(-96.34318315537848, 30.547910905894728)",480410000000.0,0.006107864,0.062786398,0.039759627,0.055291599,0.069016996,0.093347045,0.11240073,0.048631969,9336,4.666666667,1.0,0.40816326537109543,0.9244010334943954
"(-96.34338150292716, 30.65726875474586)",480410000000.0,0.000892255,0.003613244,0.009664641,0.029483813,0.009876794,0.005212457,0.027158876,0.02575069,9336,4.666666667,1.0,0.40816326537109543,0.9604683504509172
"(-96.34346442118701, 31.11326297567559)",483960000000.0,0.010892573,0.447949889,0.139691005,0.484938505,0.123271186,0.66702317,0.395449076,0.429558521,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6198432800201917
"(-96.34352965466256, 30.58693104215491)",480410000000.0,0.001169124,0.053983391,0.004841636,0.016502989,0.013016236,0.080235536,0.013498066,0.014241843,9336,4.666666667,1.0,0.40816326537109543,0.9607115231030912
"(-96.34355566288538, 30.59159042058192)",480410000000.0,0.000620598,0.054711493,0.006225523,0.011968839,0.006796459,0.081319996,0.017417826,0.010221848,9336,4.666666667,1.0,0.40816326537109543,0.9640556081465693
"(-96.34361250744227, 30.673282759086714)",480410000000.0,0.002091575,0.017578788,0.003032105,0.045355658,0.02347598,0.026013232,0.008372703,0.039822727,9336,4.666666667,1.0,0.40816326537109543,0.9507559858422217
"(-96.34366761452544, 30.606265845603225)",480410000000.0,0.000873441,0.049818313,0.00494875,0.004538564,0.009663466,0.074031921,0.01380146,0.003634139,9336,4.666666667,1.0,0.40816326537109543,0.9658238714943954
"(-96.34369893204125, 30.93753931042478)",483960000000.0,0.014078507,0.272519118,0.067918122,0.309248455,0.159396744,0.405730375,0.192157616,0.273791067,2207,7.833333333,0.2363967437874893,0.7959183673144523,0.6816571679767134
"(-96.34378140827839, 30.634343951456454)",480410000000.0,0.001546272,0.02184814,0.001166452,0.008336679,0.017292746,0.032372157,0.003088377,0.007001562,9336,4.666666667,1.0,0.40816326537109543,0.9642760116248302
"(-96.34378199612738, 30.654335840412422)",480410000000.0,0.000441838,0.003405791,0.008892453,0.026686801,0.004769488,0.00490347,0.024971712,0.023270849,9336,4.666666667,1.0,0.40816326537109543,0.9632158864074389
"(-96.34380402655684, 30.664851238573153)",480410000000.0,0.001839658,0.009343147,0.006872371,0.037030685,0.020619481,0.013746778,0.019249976,0.032441775,9336,4.666666667,1.0,0.40816326537109543,0.9543772375378737
"(-96.34387504326678, 30.602031211413102)",480410000000.0,0.001268054,0.054033947,0.004962824,0.003659404,0.014138018,0.080310835,0.013841323,0.002854672,9336,4.666666667,1.0,0.40816326537109543,0.9642638951030911
"(-96.34389910567575, 30.64986235208274)",480410000000.0,0.000744898,0.006760933,0.006921034,0.022367506,0.008205901,0.009900736,0.01938781,0.019441346,9336,4.666666667,1.0,0.40816326537109543,0.963378119277004
"(-96.34392786309816, 30.675789468170514)",480410000000.0,0.001412184,0.020002925,0.005206019,0.047882117,0.015772314,0.029623828,0.014530154,0.042062695,9336,4.666666667,1.0,0.40816326537109543,0.9522317048422215
"(-96.34396389227314, 30.65135043069923)",480410000000.0,0.001006088,0.005415436,0.007761553,0.023823339,0.011167559,0.007896706,0.021768518,0.020732092,9336,4.666666667,1.0,0.40816326537109543,0.9618826449291781
"(-96.34410155840163, 30.661090576638543)",480410000000.0,0.001959708,0.005753583,0.010544799,0.033372827,0.021980726,0.008400353,0.02965186,0.029198705,9336,4.666666667,1.0,0.40816326537109543,0.9548119827987432
"(-96.34411384111824, 30.588582208903123)",480410000000.0,0.00147514,0.054766198,0.005454338,0.015019671,0.01648618,0.081401476,0.015233501,0.012926728,9336,4.666666667,1.0,0.40816326537109543,0.9598358706248302
"(-96.34420305601367, 30.617455058167906)",480410000000.0,0.000117716,0.038617774,0.000344577,0.005336475,0.00109424,0.057349442,0.000760474,0.00434157,9336,4.666666667,1.0,0.40816326537109543,0.9698507334509171
"(-96.34427782844521, 30.629789016545946)",480410000000.0,0.000662668,0.026316399,0.005656852,0.006387029,0.007273498,0.039027339,0.015807107,0.005272995,9336,4.666666667,1.0,0.40816326537109543,0.9675198641465694
"(-96.34428476112166, 30.63712151145166)",480410000000.0,0.000400906,0.019028268,0.001759871,0.010815479,0.004305352,0.028172139,0.004769191,0.009199275,9336,4.666666667,1.0,0.40816326537109543,0.9681384747552649
"(-96.34438709614085, 30.69645147472116)",480410000000.0,0.002010483,0.036920409,0.01299475,0.068476605,0.022556472,0.054821327,0.036591167,0.060321845,9336,4.666666667,1.0,0.40816326537109543,0.9414662711030911
"(-96.34449566241214, 30.64359412090795)",480410000000.0,0.002389126,0.012599134,0.005617301,0.016618189,0.026849942,0.018596359,0.015695082,0.014343979,9336,4.666666667,1.0,0.40816326537109543,0.9584487154943955
"(-96.34451321092247, 30.65587055812379)",480410000000.0,0.000662369,0.002250031,0.010056066,0.028345016,0.007270108,0.00318204,0.028267559,0.024741029,9336,4.666666667,1.0,0.40816326537109543,0.9617662856683086
